2023-10-10 12:12:21,011 INFO    StreamThr :28056 [internal.py:wandb_internal():86] W&B internal server running at pid: 28056, started at: 2023-10-10 12:12:21.010044
2023-10-10 12:12:26,358 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/wandb-metadata.json
2023-10-10 12:12:26,359 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:26,359 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/diff.patch
2023-10-10 12:12:26,359 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/code/cartpole/ppo/tparallel.py
2023-10-10 12:12:26,359 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/code/cartpole
2023-10-10 12:12:26,359 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/code
2023-10-10 12:12:26,359 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/code/cartpole/ppo
2023-10-10 12:12:26,363 DEBUG   SenderThread:28056 [sender.py:send():380] send: telemetry
2023-10-10 12:12:26,364 DEBUG   HandlerThread:28056 [handler.py:handle_request():144] handle_request: status_report
2023-10-10 12:12:26,364 DEBUG   SenderThread:28056 [sender.py:send():380] send: tbrecord
2023-10-10 12:12:26,365 DEBUG   SenderThread:28056 [sender.py:send():380] send: files
2023-10-10 12:12:26,365 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0 with policy live
2023-10-10 12:12:27,300 INFO    wandb-upload_3:28056 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmph9cdajc6wandb/k7ml1dsi-events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:27,383 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/output.log
2023-10-10 12:12:27,469 INFO    wandb-upload_1:28056 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmph9cdajc6wandb/yr9ctnnz-code/cartpole/ppo/tparallel.py
2023-10-10 12:12:27,524 INFO    wandb-upload_0:28056 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmph9cdajc6wandb/81wry57o-wandb-metadata.json
2023-10-10 12:12:28,069 INFO    wandb-upload_2:28056 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmph9cdajc6wandb/hwjlarb7-diff.patch
2023-10-10 12:12:28,112 DEBUG   SenderThread:28056 [sender.py:send():380] send: config
2023-10-10 12:12:28,401 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/output.log
2023-10-10 12:12:28,572 DEBUG   HandlerThread:28056 [handler.py:handle_request():144] handle_request: log_artifact
2023-10-10 12:12:28,573 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: log_artifact
2023-10-10 12:12:29,373 DEBUG   HandlerThread:28056 [handler.py:handle_request():144] handle_request: partial_history
2023-10-10 12:12:29,403 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:29,403 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/media/table/Sampling Rollout time per step_table_0_334cd36e1fa7975ad43d.table.json
2023-10-10 12:12:29,403 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/media/table
2023-10-10 12:12:29,403 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/media
2023-10-10 12:12:30,125 INFO    wandb-upload_3:28056 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmph9cdajc6wandb/56gtpuja-media/table/Sampling Rollout time per step_table_0_334cd36e1fa7975ad43d.table.json
2023-10-10 12:12:30,404 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:31,409 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:31,409 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/output.log
2023-10-10 12:12:32,415 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:32,509 INFO    wandb-upload_0:28056 [upload_job.py:push():89] Uploaded file /Users/stav.42/Library/Application Support/wandb/artifacts/staging/tmpglj_td0c
2023-10-10 12:12:33,420 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:33,821 INFO    SenderThread:28056 [sender.py:send_request_log_artifact():1444] logged artifact run-936bc29o-SamplingRollouttimeperstep_table - {'id': 'QXJ0aWZhY3Q6NTk5NTc5NzMy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNTUyNjQ4Mg==', 'latestArtifact': None}}
2023-10-10 12:12:33,821 DEBUG   SenderThread:28056 [sender.py:send():380] send: files
2023-10-10 12:12:33,822 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file media/table/Sampling Rollout time per step_table_0_334cd36e1fa7975ad43d.table.json with policy now
2023-10-10 12:12:33,822 DEBUG   HandlerThread:28056 [handler.py:handle_request():144] handle_request: status_report
2023-10-10 12:12:33,823 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:33,823 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:33,826 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:34,423 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:34,423 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/output.log
2023-10-10 12:12:34,423 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/wandb-summary.json
2023-10-10 12:12:34,653 INFO    wandb-upload_1:28056 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmph9cdajc6wandb/heagkce9-media/table/Sampling Rollout time per step_table_0_334cd36e1fa7975ad43d.table.json
2023-10-10 12:12:35,428 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:35,952 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:35,952 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:35,954 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,153 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,153 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,153 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,153 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,154 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,154 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,154 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,154 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,154 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,154 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,154 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,154 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,154 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,154 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,154 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,154 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,154 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,154 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,155 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,155 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,155 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,155 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,155 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,155 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,156 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,156 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,156 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,156 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,156 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,156 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,156 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,157 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,157 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,157 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,157 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,157 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,157 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,157 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,157 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,157 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,157 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:36,157 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:36,157 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:36,433 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:36,433 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/wandb-summary.json
2023-10-10 12:12:36,433 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/output.log
2023-10-10 12:12:37,098 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:37,098 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:37,099 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:37,099 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:37,099 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:37,099 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:37,099 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:37,099 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:37,099 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:37,438 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:37,438 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/wandb-summary.json
2023-10-10 12:12:38,104 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:38,104 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:38,104 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:38,105 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:38,105 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:38,105 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:38,105 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:38,105 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:38,105 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:38,105 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:38,105 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:38,106 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:38,443 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:38,444 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/wandb-summary.json
2023-10-10 12:12:38,444 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/output.log
2023-10-10 12:12:38,854 DEBUG   HandlerThread:28056 [handler.py:handle_request():144] handle_request: status_report
2023-10-10 12:12:39,109 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:39,109 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:39,110 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:39,110 DEBUG   SenderThread:28056 [sender.py:send():380] send: history
2023-10-10 12:12:39,110 DEBUG   SenderThread:28056 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:12:39,110 INFO    SenderThread:28056 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:12:39,449 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/events.out.tfevents.1696920145.Adityas-MacBook-Pro.local.28005.0
2023-10-10 12:12:39,450 INFO    Thread-12 :28056 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_121220-936bc29o/files/wandb-summary.json
