2023-10-10 12:48:08,888 INFO    StreamThr :30427 [internal.py:wandb_internal():86] W&B internal server running at pid: 30427, started at: 2023-10-10 12:48:08.887208
2023-10-10 12:48:12,334 INFO    HandlerThread:30427 [handler.py:handle_tbrecord():742] handling tbrecord: tbrecord {
  log_dir: "runs/InvertedPendulum-v4__wandblogging__10-Oct-2023__1696922292"
  save: true
}
control {
  relay_id: "fc1bbe2f9a964f5faff9ebb0d45f42cd"
}
_info {
  stream_id: "i2yzlmt6"
}

2023-10-10 12:48:12,335 DEBUG   HandlerThread:30427 [config_util.py:dict_from_config_file():104] no default config file found in config-defaults.yaml
2023-10-10 12:48:12,757 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/conda-environment.yaml
2023-10-10 12:48:12,757 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/diff.patch
2023-10-10 12:48:12,757 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/code/cartpole/ppo/tparallel.py
2023-10-10 12:48:12,757 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:12,758 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/wandb-metadata.json
2023-10-10 12:48:12,758 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/code
2023-10-10 12:48:12,758 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/code/cartpole/ppo
2023-10-10 12:48:12,758 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/code/cartpole
2023-10-10 12:48:12,824 DEBUG   SenderThread:30427 [sender.py:send():380] send: telemetry
2023-10-10 12:48:12,824 DEBUG   SenderThread:30427 [sender.py:send():380] send: tbrecord
2023-10-10 12:48:12,825 DEBUG   SenderThread:30427 [sender.py:send():380] send: files
2023-10-10 12:48:12,825 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0 with policy live
2023-10-10 12:48:13,085 DEBUG   SenderThread:30427 [sender.py:send():380] send: config
2023-10-10 12:48:13,477 DEBUG   HandlerThread:30427 [handler.py:handle_request():144] handle_request: log_artifact
2023-10-10 12:48:13,478 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: log_artifact
2023-10-10 12:48:13,562 INFO    wandb-upload_0:30427 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmpcjg5q0tiwandb/kwadlui7-wandb-metadata.json
2023-10-10 12:48:13,599 INFO    wandb-upload_1:30427 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmpcjg5q0tiwandb/1lp3qc4k-code/cartpole/ppo/tparallel.py
2023-10-10 12:48:13,680 INFO    wandb-upload_3:30427 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmpcjg5q0tiwandb/b468y76a-events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:13,772 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/output.log
2023-10-10 12:48:13,772 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/media/table/Sampling Rollout time per step_table_0_2daa64a0ccff7c6f1b84.table.json
2023-10-10 12:48:13,773 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/media/table
2023-10-10 12:48:13,773 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/media
2023-10-10 12:48:14,222 DEBUG   HandlerThread:30427 [handler.py:handle_request():144] handle_request: partial_history
2023-10-10 12:48:14,337 INFO    wandb-upload_2:30427 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmpcjg5q0tiwandb/cf89g2ml-diff.patch
2023-10-10 12:48:14,515 INFO    wandb-upload_0:30427 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmpcjg5q0tiwandb/sohchxvu-media/table/Sampling Rollout time per step_table_0_2daa64a0ccff7c6f1b84.table.json
2023-10-10 12:48:14,775 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:15,779 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/output.log
2023-10-10 12:48:15,779 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:16,230 INFO    wandb-upload_3:30427 [upload_job.py:push():89] Uploaded file /Users/stav.42/Library/Application Support/wandb/artifacts/staging/tmpieg02txq
2023-10-10 12:48:16,784 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:17,577 INFO    SenderThread:30427 [sender.py:send_request_log_artifact():1444] logged artifact run-i2yzlmt6-SamplingRollouttimeperstep_table - {'id': 'QXJ0aWZhY3Q6NTk5NjEyMTQ4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNTUzNDUxOQ==', 'latestArtifact': None}}
2023-10-10 12:48:17,577 DEBUG   SenderThread:30427 [sender.py:send():380] send: files
2023-10-10 12:48:17,578 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file media/table/Sampling Rollout time per step_table_0_2daa64a0ccff7c6f1b84.table.json with policy now
2023-10-10 12:48:17,578 DEBUG   HandlerThread:30427 [handler.py:handle_request():144] handle_request: status_report
2023-10-10 12:48:17,578 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:17,578 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:17,579 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:17,790 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:17,790 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/wandb-summary.json
2023-10-10 12:48:18,442 INFO    wandb-upload_2:30427 [upload_job.py:push():131] Uploaded file /var/folders/f5/tz3zrky52t382vsv5zf3y6j00000gn/T/tmpcjg5q0tiwandb/7fuxfsjh-media/table/Sampling Rollout time per step_table_0_2daa64a0ccff7c6f1b84.table.json
2023-10-10 12:48:18,795 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:19,801 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/output.log
2023-10-10 12:48:19,801 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:20,806 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:21,812 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/output.log
2023-10-10 12:48:21,812 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:22,387 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,387 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,388 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,592 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,593 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,593 DEBUG   HandlerThread:30427 [handler.py:handle_request():144] handle_request: status_report
2023-10-10 12:48:22,593 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,593 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,593 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,594 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,594 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,594 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,594 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,594 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,594 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,594 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,594 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,594 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,595 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,595 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,595 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,595 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,595 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,595 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,595 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,595 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,595 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,595 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,596 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,596 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,596 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,596 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,596 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,596 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,596 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,596 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,596 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,596 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,596 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,597 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,597 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,597 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,597 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,597 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,597 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,597 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,597 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,597 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,597 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,597 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,598 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,598 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,598 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,598 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,598 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,598 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,598 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,598 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,598 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,598 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,598 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,598 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,599 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,599 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,599 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,599 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,599 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,599 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,599 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,599 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,599 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,599 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,599 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,599 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,599 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,600 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,600 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,600 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,600 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,600 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:22,600 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:22,600 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:22,817 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:22,817 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/wandb-summary.json
2023-10-10 12:48:23,442 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:23,443 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:23,443 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:23,443 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:23,443 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:23,443 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:23,443 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:23,444 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:23,444 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:23,822 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/output.log
2023-10-10 12:48:23,823 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/events.out.tfevents.1696922292.Adityas-MacBook-Pro.local.30377.0
2023-10-10 12:48:23,823 INFO    Thread-12 :30427 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/stav.42/RL_Library/cartpole/ppo/wandb/run-20231010_124808-i2yzlmt6/files/wandb-summary.json
2023-10-10 12:48:24,449 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:24,450 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:24,450 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:24,450 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:24,450 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:24,450 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-10 12:48:24,450 DEBUG   SenderThread:30427 [sender.py:send():380] send: history
2023-10-10 12:48:24,450 DEBUG   SenderThread:30427 [sender.py:send_request():407] send_request: summary_record
2023-10-10 12:48:24,451 INFO    SenderThread:30427 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
